timestamp_unix,datetime_iso,dt,active_car,switching_cars,state,raw_adc,raw_throttle_pct,smoothed_throttle_pct,engine_throttle_pct,idle_target_vol,idle_current_vol,idle_is_fading,hellcat_engine_load,hellcat_sim_gear,hellcat_sim_rpm,hellcat_smoothed_throttle,m4_lc_sounds_active,m4_sim_rpm,supra_sim_rpm,svj_clip_elapsed,svj_launch_firing,svj_launch_release_t,svj_rev_zone,svj_sim_gear,svj_smoothed_throttle
1779158616.873320,2026-05-18T21:43:36,0.017987,SVJ,false,ACCELERATING,40679,0.500000,0.450000,0.500000,0.700000,0.045001,false,,,,,,,,1.818001,false,0.000000,0,1,0.442399
1779158616.891531,2026-05-18T21:43:36,0.018006,SVJ,false,ACCELERATING,43164,0.550000,0.480000,0.550000,0.700000,0.045001,false,,,,,,,,1.836007,false,0.000000,0,1,0.474679
1779158616.909305,2026-05-18T21:43:36,0.017992,SVJ,false,ACCELERATING,43164,0.550000,0.510000,0.550000,0.700000,0.045001,false,,,,,,,,1.854000,false,0.000000,0,1,0.497275
1779158616.927558,2026-05-18T21:43:36,0.017994,SVJ,false,ACCELERATING,45650,0.600000,0.540000,0.600000,0.700000,0.045001,false,,,,,,,,1.871994,false,0.000000,0,1,0.528093
1779158616.945323,2026-05-18T21:43:36,0.018017,SVJ,false,ACCELERATING,45650,0.600000,0.560000,0.600000,0.700000,0.045001,false,,,,,,,,1.890011,false,0.000000,0,1,0.549665
1779158616.963539,2026-05-18T21:43:36,0.017992,SVJ,false,ACCELERATING,48135,0.650000,0.590000,0.650000,0.700000,0.045001,false,,,,,,,,1.908003,false,0.000000,0,1,0.579765
1779158616.981322,2026-05-18T21:43:36,0.017999,SVJ,false,ACCELERATING,48135,0.650000,0.610000,0.650000,0.700000,0.045001,false,,,,,,,,1.926002,false,0.000000,0,1,0.600836
1779158616.999526,2026-05-18T21:43:36,0.017991,SVJ,false,ACCELERATING,50621,0.700000,0.640000,0.700000,0.700000,0.045001,false,,,,,,,,1.943993,false,0.000000,0,1,0.630585
1779158617.017310,2026-05-18T21:43:37,0.018009,SVJ,false,ACCELERATING,50621,0.700000,0.660000,0.700000,0.700000,0.045001,false,,,,,,,,1.962003,false,0.000000,0,1,0.651410
1779158617.035543,2026-05-18T21:43:37,0.017999,SVJ,false,ACCELERATING,53107,0.750000,0.690000,0.750000,0.700000,0.045001,false,,,,,,,,1.980002,false,0.000000,0,1,0.680987
1779158617.053324,2026-05-18T21:43:37,0.018006,SVJ,false,ACCELERATING,53107,0.750000,0.710000,0.750000,0.700000,0.045001,false,,,,,,,,1.998008,false,0.000000,0,1,0.701691
1779158617.071532,2026-05-18T21:43:37,0.017997,SVJ,false,ACCELERATING,55592,0.800000,0.740000,0.800000,0.700000,0.045001,false,,,,,,,,2.016005,false,0.000000,0,1,0.731184
1779158617.089563,2026-05-18T21:43:37,0.017993,SVJ,false,ACCELERATING,58078,0.850000,0.770000,0.850000,0.700000,0.045001,false,,,,,,,,2.033998,false,0.000000,0,1,0.766829
1779158617.107313,2026-05-18T21:43:37,0.018008,SVJ,false,ACCELERATING,58078,0.850000,0.800000,0.850000,0.700000,0.045001,false,,,,,,,,2.052006,false,0.000000,0,1,0.791780
1779158617.125545,2026-05-18T21:43:37,0.017994,SVJ,false,ACCELERATING,60563,0.900000,0.830000,0.900000,0.700000,0.045001,false,,,,,,,,2.070000,false,0.000000,0,1,0.824246
1779158617.143317,2026-05-18T21:43:37,0.018000,SVJ,false,ACCELERATING,60563,0.900000,0.860000,0.900000,0.700000,0.045001,false,,,,,,,,2.088000,false,0.000000,0,1,0.846972
1779158617.161561,2026-05-18T21:43:37,0.018003,SVJ,false,ACCELERATING,63049,0.950000,0.890000,0.950000,0.700000,0.045001,false,,,,,,,,2.106003,false,0.000000,0,1,0.877881
1779158617.179314,2026-05-18T21:43:37,0.017996,SVJ,false,ACCELERATING,63049,0.950000,0.910000,0.950000,0.700000,0.045001,false,,,,,,,,2.123999,false,0.000000,0,1,0.899517
1779158617.197571,2026-05-18T21:43:37,0.018012,SVJ,false,ACCELERATING,65535,1.000000,0.940000,1.000000,0.700000,0.045001,false,,,,,,,,2.142011,false,0.000000,0,1,0.929662
1779158617.215499,2026-05-18T21:43:37,0.017986,SVJ,false,ACCELERATING,65535,1.000000,0.960000,1.000000,0.700000,0.045001,false,,,,,,,,2.159997,false,0.000000,0,1,0.950763
1779158617.233311,2026-05-18T21:43:37,0.018002,SVJ,false,ACCELERATING,65535,1.000000,0.980000,1.000000,0.700000,0.045001,false,,,,,,,,2.177999,false,0.000000,0,1,0.965534
1779158617.251346,2026-05-18T21:43:37,0.018021,SVJ,false,ACCELERATING,65535,1.000000,0.990000,1.000000,0.700000,0.045001,false,,,,,,,,2.196020,false,0.000000,0,1,0.975874
1779158617.269526,2026-05-18T21:43:37,0.017982,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,2.214002,false,0.000000,0,1,0.983112
1779158617.287344,2026-05-18T21:43:37,0.017995,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,2.214002,false,0.000000,0,1,0.988178
1779158617.305344,2026-05-18T21:43:37,0.018019,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,2.214002,false,0.000000,0,1,0.991725
1779158617.323333,2026-05-18T21:43:37,0.017999,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,2.214002,false,0.000000,0,1,0.994207
1779158617.341351,2026-05-18T21:43:37,0.018005,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,2.214002,false,0.000000,0,1,0.995945
1779158617.358845,2026-05-18T21:43:37,0.017495,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,2.214002,false,0.000000,0,1,0.997162
1779158617.376854,2026-05-18T21:43:37,0.018008,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,2.214002,false,0.000000,0,1,0.998013
1779158617.394836,2026-05-18T21:43:37,0.017986,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,2.214002,false,0.000000,0,1,0.998609
1779158617.412836,2026-05-18T21:43:37,0.018006,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,2.214002,false,0.000000,0,1,0.999026
1779158617.430894,2026-05-18T21:43:37,0.018024,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,2.214002,false,0.000000,0,1,0.999318
1779158617.448357,2026-05-18T21:43:37,0.017495,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,2.214002,false,0.000000,0,1,0.999523
1779158617.466338,2026-05-18T21:43:37,0.017989,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.017989,false,0.000000,0,2,0.999666
1779158617.484397,2026-05-18T21:43:37,0.018011,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.036000,false,0.000000,0,2,0.999766
1779158617.502367,2026-05-18T21:43:37,0.017999,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.053999,false,0.000000,0,2,0.999836
1779158617.520384,2026-05-18T21:43:37,0.018000,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.071999,false,0.000000,0,2,0.999885
1779158617.538354,2026-05-18T21:43:37,0.017998,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.089997,false,0.000000,0,2,0.999920
1779158617.556365,2026-05-18T21:43:37,0.018000,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.107997,false,0.000000,0,2,0.999944
1779158617.574375,2026-05-18T21:43:37,0.018025,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.126021,false,0.000000,0,2,0.999961
1779158617.592364,2026-05-18T21:43:37,0.017972,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.143993,false,0.000000,0,2,0.999973
1779158617.610366,2026-05-18T21:43:37,0.018001,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.161994,false,0.000000,0,2,0.999981
1779158617.628362,2026-05-18T21:43:37,0.018006,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.180000,false,0.000000,0,2,0.999987
1779158617.646339,2026-05-18T21:43:37,0.017995,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.197995,false,0.000000,0,2,0.999991
1779158617.664384,2026-05-18T21:43:37,0.018016,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.216012,false,0.000000,0,2,0.999993
1779158617.681590,2026-05-18T21:43:37,0.017208,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.233219,false,0.000000,0,2,0.999995
1779158617.699676,2026-05-18T21:43:37,0.017984,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.251203,false,0.000000,0,2,0.999997
1779158617.717610,2026-05-18T21:43:37,0.018013,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.269216,false,0.000000,0,2,0.999998
1779158617.735581,2026-05-18T21:43:37,0.018000,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.287216,false,0.000000,0,2,0.999998
1779158617.753565,2026-05-18T21:43:37,0.017995,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.305210,false,0.000000,0,2,0.999999
1779158617.771574,2026-05-18T21:43:37,0.017993,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.323204,false,0.000000,0,2,0.999999
1779158617.789574,2026-05-18T21:43:37,0.018012,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.341216,false,0.000000,0,2,0.999999
1779158617.807573,2026-05-18T21:43:37,0.017988,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.359203,false,0.000000,0,2,1.000000
1779158617.825596,2026-05-18T21:43:37,0.018015,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.377218,false,0.000000,0,2,1.000000
1779158617.843574,2026-05-18T21:43:37,0.017986,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.395204,false,0.000000,0,2,1.000000
1779158617.861577,2026-05-18T21:43:37,0.018003,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.413207,false,0.000000,0,2,1.000000
1779158617.879593,2026-05-18T21:43:37,0.018002,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.431209,false,0.000000,0,2,1.000000
1779158617.897567,2026-05-18T21:43:37,0.017998,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.449207,false,0.000000,0,2,1.000000
1779158617.915608,2026-05-18T21:43:37,0.018003,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.467210,false,0.000000,0,2,1.000000
1779158617.933582,2026-05-18T21:43:37,0.017993,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.485202,false,0.000000,0,2,1.000000
1779158617.951579,2026-05-18T21:43:37,0.017999,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.503201,false,0.000000,0,2,1.000000
1779158617.969619,2026-05-18T21:43:37,0.018016,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.521217,false,0.000000,0,2,1.000000
1779158617.987587,2026-05-18T21:43:37,0.017990,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.539207,false,0.000000,0,2,1.000000
1779158618.005569,2026-05-18T21:43:38,0.017998,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.557205,false,0.000000,0,2,1.000000
1779158618.023631,2026-05-18T21:43:38,0.017997,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.575202,false,0.000000,0,2,1.000000
1779158618.041602,2026-05-18T21:43:38,0.018006,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.593209,false,0.000000,0,2,1.000000
1779158618.059585,2026-05-18T21:43:38,0.018002,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.611211,false,0.000000,0,2,1.000000
1779158618.077695,2026-05-18T21:43:38,0.018078,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.629288,false,0.000000,0,2,1.000000
1779158618.095581,2026-05-18T21:43:38,0.017921,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.647210,false,0.000000,0,2,1.000000
1779158618.113592,2026-05-18T21:43:38,0.017995,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.665205,false,0.000000,0,2,1.000000
1779158618.131606,2026-05-18T21:43:38,0.018004,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.683210,false,0.000000,0,2,1.000000
1779158618.149580,2026-05-18T21:43:38,0.017994,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.701204,false,0.000000,0,2,1.000000
1779158618.167580,2026-05-18T21:43:38,0.018009,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.719213,false,0.000000,0,2,1.000000
1779158618.185598,2026-05-18T21:43:38,0.018001,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.737214,false,0.000000,0,2,1.000000
1779158618.203578,2026-05-18T21:43:38,0.017990,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.755203,false,0.000000,0,2,1.000000
1779158618.221596,2026-05-18T21:43:38,0.018009,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.773212,false,0.000000,0,2,1.000000
1779158618.239605,2026-05-18T21:43:38,0.018008,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.791220,false,0.000000,0,2,1.000000
1779158618.257622,2026-05-18T21:43:38,0.017992,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.809212,false,0.000000,0,2,1.000000
1779158618.275638,2026-05-18T21:43:38,0.018045,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.827257,false,0.000000,0,2,1.000000
1779158618.293575,2026-05-18T21:43:38,0.017946,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.845203,false,0.000000,0,2,1.000000
1779158618.311570,2026-05-18T21:43:38,0.017999,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.863202,false,0.000000,0,2,1.000000
1779158618.329570,2026-05-18T21:43:38,0.017999,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.881201,false,0.000000,0,2,1.000000
1779158618.347627,2026-05-18T21:43:38,0.018012,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.899213,false,0.000000,0,2,1.000000
1779158618.365579,2026-05-18T21:43:38,0.017991,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.917204,false,0.000000,0,2,1.000000
1779158618.383625,2026-05-18T21:43:38,0.018015,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.935219,false,0.000000,0,2,1.000000
1779158618.401593,2026-05-18T21:43:38,0.017990,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.953209,false,0.000000,0,2,1.000000
1779158618.419619,2026-05-18T21:43:38,0.017999,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.971209,false,0.000000,0,2,1.000000
1779158618.437604,2026-05-18T21:43:38,0.017995,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.989203,false,0.000000,0,2,1.000000
1779158618.455615,2026-05-18T21:43:38,0.018009,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.007212,false,0.000000,0,2,1.000000
1779158618.473638,2026-05-18T21:43:38,0.017993,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.025205,false,0.000000,0,2,1.000000
1779158618.491592,2026-05-18T21:43:38,0.018005,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.043210,false,0.000000,0,2,1.000000
1779158618.509600,2026-05-18T21:43:38,0.018007,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.061217,false,0.000000,0,2,1.000000
1779158618.527591,2026-05-18T21:43:38,0.017990,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.079208,false,0.000000,0,2,1.000000
1779158618.545605,2026-05-18T21:43:38,0.018016,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.097224,false,0.000000,0,2,1.000000
1779158618.563593,2026-05-18T21:43:38,0.017985,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.115209,false,0.000000,0,2,1.000000
1779158618.581596,2026-05-18T21:43:38,0.017990,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.133200,false,0.000000,0,2,1.000000
1779158618.599670,2026-05-18T21:43:38,0.018006,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.151206,false,0.000000,0,2,1.000000
1779158618.617588,2026-05-18T21:43:38,0.018004,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.169210,false,0.000000,0,2,1.000000
1779158618.635600,2026-05-18T21:43:38,0.017995,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.187205,false,0.000000,0,2,1.000000
1779158618.653608,2026-05-18T21:43:38,0.017998,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.205204,false,0.000000,0,2,1.000000
1779158618.671607,2026-05-18T21:43:38,0.018015,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.223218,false,0.000000,0,2,1.000000
1779158618.689604,2026-05-18T21:43:38,0.017988,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.241206,false,0.000000,0,2,1.000000
1779158618.707594,2026-05-18T21:43:38,0.017999,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.259205,false,0.000000,0,2,1.000000
1779158618.725592,2026-05-18T21:43:38,0.018001,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.277206,false,0.000000,0,2,1.000000
1779158618.743601,2026-05-18T21:43:38,0.018009,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.295216,false,0.000000,0,2,1.000000
1779158618.761590,2026-05-18T21:43:38,0.017991,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.313207,false,0.000000,0,2,1.000000
1779158618.779600,2026-05-18T21:43:38,0.018001,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.331208,false,0.000000,0,2,1.000000
1779158618.797621,2026-05-18T21:43:38,0.018003,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.349211,false,0.000000,0,2,1.000000
1779158618.815587,2026-05-18T21:43:38,0.017993,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.367203,false,0.000000,0,2,1.000000
1779158618.833611,2026-05-18T21:43:38,0.018012,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.385215,false,0.000000,0,2,1.000000
1779158618.851654,2026-05-18T21:43:38,0.018011,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.403227,false,0.000000,0,2,1.000000
1779158618.869916,2026-05-18T21:43:38,0.017984,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.421211,false,0.000000,0,2,1.000000
1779158618.887625,2026-05-18T21:43:38,0.018003,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.439213,false,0.000000,0,2,1.000000
1779158618.905738,2026-05-18T21:43:38,0.018025,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.457238,false,0.000000,0,2,1.000000
1779158618.923604,2026-05-18T21:43:38,0.017969,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.475208,false,0.000000,0,2,1.000000
1779158618.941623,2026-05-18T21:43:38,0.018011,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.493219,false,0.000000,0,2,1.000000
1779158618.959631,2026-05-18T21:43:38,0.018004,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.511223,false,0.000000,0,2,1.000000
1779158618.977611,2026-05-18T21:43:38,0.017999,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.529222,false,0.000000,0,2,1.000000
1779158618.995592,2026-05-18T21:43:38,0.017977,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.547199,false,0.000000,0,2,1.000000
1779158619.013611,2026-05-18T21:43:39,0.018003,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.565202,false,0.000000,0,2,1.000000
1779158619.031609,2026-05-18T21:43:39,0.017998,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.583201,false,0.000000,0,2,1.000000
1779158619.049625,2026-05-18T21:43:39,0.018000,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.601201,false,0.000000,0,2,1.000000
1779158619.067619,2026-05-18T21:43:39,0.018013,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.619214,false,0.000000,0,2,1.000000
1779158619.085618,2026-05-18T21:43:39,0.017993,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.637207,false,0.000000,0,2,1.000000
1779158619.103610,2026-05-18T21:43:39,0.018007,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.655214,false,0.000000,0,2,1.000000
1779158619.121603,2026-05-18T21:43:39,0.017989,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.673203,false,0.000000,0,2,1.000000
1779158619.139826,2026-05-18T21:43:39,0.017998,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.691200,false,0.000000,0,2,1.000000
1779158619.157620,2026-05-18T21:43:39,0.018011,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.691200,false,0.000000,0,2,1.000000
1779158619.175621,2026-05-18T21:43:39,0.017998,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.691200,false,0.000000,0,2,1.000000
1779158619.193608,2026-05-18T21:43:39,0.018001,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.691200,false,0.000000,0,2,1.000000
1779158619.211649,2026-05-18T21:43:39,0.018007,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.691200,false,0.000000,0,2,1.000000
1779158619.229611,2026-05-18T21:43:39,0.017986,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.691200,false,0.000000,0,2,1.000000
1779158619.247615,2026-05-18T21:43:39,0.018002,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.691200,false,0.000000,0,2,1.000000
1779158619.265631,2026-05-18T21:43:39,0.017997,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.691200,false,0.000000,0,2,1.000000
1779158619.283648,2026-05-18T21:43:39,0.018004,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.691200,false,0.000000,0,2,1.000000
1779158619.301621,2026-05-18T21:43:39,0.018000,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.691200,false,0.000000,0,2,1.000000
1779158619.319646,2026-05-18T21:43:39,0.018003,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,1.691200,false,0.000000,0,2,1.000000
1779158619.337614,2026-05-18T21:43:39,0.018000,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.018000,false,0.000000,0,3,1.000000
1779158619.355696,2026-05-18T21:43:39,0.018033,SVJ,false,ACCELERATING,65535,1.000000,1.000000,1.000000,0.700000,0.045001,false,,,,,,,,0.036033,false,0.000000,0,3,1.000000
